% This data set is also obtained from the task of controlling a F16
% aircraft, although the target variable and attributes are different
% from the ailerons domain. In this case the goal variable is related to
% an action taken on the elevators of the aircraft.
% 
% Characteristics: 8752 cases, 19 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt). 
@relation elevators
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute class {<=0.017,(0.017;0.019],(0.019;0.02],(0.02;0.024],>0.024}

@data
-34.0,-25.0,-0.31,-0.09,0.1,-7.0,19.0,-0.008,-0.9,-0.0004,-0.0004,-0.0004,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,<=0.017
-244.0,-21.0,-0.17,-0.08,0.5,-7.0,14.0,-0.013,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-606.0,-32.0,0.21,-0.14,0.1,-9.0,4.0,-0.021,2.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,<=0.017
-257.0,-39.0,-0.47,-0.14,-0.2,-10.0,10.0,0.008,2.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,<=0.017
-511.0,-27.0,0.12,-0.22,-1.6,-11.0,30.0,0.019,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-294.0,-13.0,-0.14,0.04,-0.2,-14.0,3.0,-0.021,-0.3,-0.001,-0.0012,-0.0012,-0.0012,0.0002,0.0,0.0,0.0,-0.0012,<=0.017
-449.0,-44.0,-0.36,-0.12,0.4,-6.0,17.0,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-435.0,1.0,-0.57,0.03,0.3,-6.0,-4.0,0.007,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-271.0,5.0,-0.23,0.03,-0.7,-7.0,-3.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-352.0,-57.0,-0.3,-0.08,-1.1,-11.0,19.0,0.012,-2.4,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0001,0.0,-0.0005,<=0.017
-331.0,-29.0,0.09,0.0,0.1,-6.0,1.0,0.002,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
363.0,-40.0,-0.38,-0.12,-1.1,-7.0,12.0,-0.002,-0.3,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-677.0,-23.0,0.05,-0.07,0.1,-6.0,7.0,-0.011,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-449.0,-43.0,-0.43,-0.11,0.1,-6.0,13.0,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-74.0,-21.0,0.06,-0.08,1.6,-8.0,14.0,-0.008,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,<=0.017
-218.0,-65.0,-0.74,-0.19,1.3,-12.0,33.0,-0.023,-2.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,<=0.017
-320.0,-11.0,-0.24,-0.01,1.1,-6.0,2.0,-0.016,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-547.0,-43.0,0.07,-0.08,0.9,-9.0,11.0,-0.003,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-404.0,1.0,-0.07,-0.02,0.0,-6.0,8.0,-0.019,-1.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-245.0,-82.0,0.29,0.01,0.8,-6.0,1.0,-0.009,0.0,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,<=0.017
-376.0,-24.0,-0.3,-0.14,0.3,-6.0,20.0,-0.009,0.4,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,<=0.017
-442.0,-19.0,-0.21,-0.04,1.3,-5.0,2.0,-0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
284.0,-75.0,-0.29,-0.23,0.3,-7.0,32.0,-0.016,-0.5,-0.0004,-0.0006,-0.0006,-0.0007,0.0002,0.0,0.0001,0.0,-0.0007,<=0.017
-538.0,-16.0,0.15,0.1,2.3,-11.0,-5.0,-0.034,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,<=0.017
-320.0,-29.0,-0.23,0.01,-0.7,-8.0,1.0,0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
3.0,-69.0,0.07,0.13,-2.3,-12.0,-8.0,0.02,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-751.0,12.0,-0.34,-0.16,0.2,-6.0,11.0,-0.002,3.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-393.0,-31.0,-0.05,-0.05,-1.8,-13.0,8.0,0.029,0.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-494.0,-6.0,0.26,0.02,-1.1,-8.0,1.0,0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-640.0,-34.0,0.02,-0.14,1.3,-5.0,13.0,-0.005,1.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-361.0,-30.0,-0.26,0.03,-1.1,-7.0,-4.0,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
52.0,-42.0,-0.49,-0.08,-1.0,-11.0,11.0,0.023,0.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-287.0,14.0,0.28,-0.08,-0.9,-13.0,19.0,0.006,1.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-208.0,-51.0,0.24,-0.02,0.0,-6.0,-6.0,-0.004,0.6,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,<=0.017
-217.0,-47.0,-0.14,-0.11,0.1,-6.0,11.0,-0.005,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-75.0,12.0,-0.03,0.12,-0.8,-8.0,-11.0,0.01,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-181.0,-1.0,0.08,-0.02,-0.7,-8.0,3.0,0.009,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-453.0,-33.0,-0.26,-0.2,0.3,-12.0,7.0,0.003,3.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-98.0,-46.0,-0.13,-0.15,-0.7,-8.0,23.0,-0.003,-1.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-188.0,-32.0,0.35,-0.06,-0.9,-11.0,9.0,0.012,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-566.0,27.0,-0.1,0.02,-0.2,-6.0,4.0,0.001,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-319.0,-31.0,0.22,0.11,-0.2,-6.0,-12.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-420.0,-44.0,-0.04,0.09,-0.2,-8.0,-8.0,-0.001,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-38.0,-64.0,-0.09,-0.06,0.5,-7.0,8.0,0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-179.0,-25.0,-0.68,-0.03,1.0,-13.0,6.0,0.002,0.5,-0.0006,-0.0006,-0.0006,-0.0008,0.0,0.0,0.0002,0.0,-0.0008,<=0.017
-161.0,-62.0,0.03,0.03,-1.7,-8.0,-2.0,0.017,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,<=0.017
-444.0,-38.0,0.21,0.02,-0.6,-7.0,-2.0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-122.0,-13.0,0.26,0.1,1.8,-7.0,-7.0,-0.015,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,<=0.017
-266.0,-25.0,0.24,-0.04,1.5,-5.0,5.0,-0.014,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
144.0,-16.0,-0.1,-0.03,-0.7,-10.0,4.0,0.003,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-313.0,-22.0,0.32,-0.07,-0.2,-9.0,9.0,0.007,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-108.0,-24.0,-0.12,-0.05,0.9,-6.0,6.0,-0.012,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-196.0,-53.0,0.03,0.02,0.4,-6.0,-2.0,-0.007,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-157.0,-17.0,0.11,0.05,-0.3,-9.0,-3.0,0.008,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-143.0,-12.0,0.38,0.11,0.4,-7.0,-12.0,-0.001,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-212.0,-11.0,-0.09,0.0,0.9,-5.0,0.0,-0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-181.0,-2.0,-0.27,-0.05,0.3,-6.0,-3.0,-0.005,1.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-40.0,-14.0,-0.29,0.11,-0.5,-7.0,-11.0,0.01,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-106.0,-53.0,-0.22,-0.14,-0.7,-8.0,13.0,-0.001,1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-156.0,-5.0,0.1,0.04,-0.1,-6.0,-4.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-241.0,7.0,-0.24,0.07,1.3,-5.0,-10.0,-0.018,0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,<=0.017
-500.0,-61.0,0.05,-0.08,-0.5,-12.0,14.0,-0.008,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,<=0.017
188.0,-26.0,-0.41,-0.14,0.0,-6.0,16.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-326.0,-8.0,0.11,0.16,1.0,-5.0,-18.0,-0.015,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
233.0,-16.0,0.05,-0.21,-1.1,-11.0,33.0,0.022,-1.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-219.0,13.0,0.07,0.07,0.0,-7.0,-7.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-432.0,-8.0,-0.11,-0.02,-0.5,-7.0,3.0,0.001,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-197.0,-33.0,0.05,-0.17,1.8,-4.0,7.0,-0.016,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-303.0,-40.0,-0.08,-0.32,0.4,-10.0,35.0,0.005,2.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-86.0,-13.0,0.12,0.02,0.7,-6.0,1.0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-43.0,-17.0,-0.37,-0.07,-1.9,-12.0,15.0,0.024,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-223.0,-15.0,0.1,-0.03,1.8,-5.0,-4.0,-0.027,2.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,<=0.017
-198.0,-14.0,-0.47,-0.02,1.0,-6.0,3.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,<=0.017
-92.0,-7.0,-0.32,-0.1,2.4,-4.0,10.0,-0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-87.0,-21.0,0.31,0.02,-1.5,-8.0,5.0,0.009,-1.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-163.0,-41.0,0.21,-0.05,0.4,-8.0,6.0,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-137.0,-56.0,0.23,0.05,0.4,-13.0,2.0,-0.019,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,<=0.017
-39.0,3.0,-0.07,-0.09,0.6,-6.0,10.0,0.002,0.0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,<=0.017
-595.0,0.0,0.09,0.02,0.1,-7.0,-2.0,-0.003,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-36.0,-48.0,-0.42,-0.24,-0.4,-13.0,16.0,0.016,2.9,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-98.0,-66.0,-0.32,-0.12,-1.2,-19.0,26.0,0.027,1.6,-0.0006,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,<=0.017
-328.0,-59.0,-0.21,-0.12,-1.9,-8.0,-1.0,0.012,1.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-103.0,-67.0,-0.39,-0.1,-0.6,-7.0,10.0,0.002,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-116.0,-15.0,0.25,0.13,1.4,-9.0,-15.0,-0.011,0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-261.0,-37.0,-0.3,-0.03,0.5,-8.0,5.0,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-212.0,-28.0,0.3,-0.05,0.7,-5.0,-5.0,-0.007,1.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-211.0,-69.0,0.2,-0.3,-0.4,-7.0,24.0,0.009,2.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-330.0,-6.0,-0.26,0.13,1.5,-4.0,-15.0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-18.0,-24.0,-0.24,-0.14,0.3,-6.0,15.0,0.007,0.1,-0.0002,-0.0002,-0.0002,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-635.0,-38.0,-0.19,0.06,0.8,-9.0,3.0,0.007,-2.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-263.0,-31.0,-0.74,-0.04,0.0,-9.0,10.0,-0.008,-1.1,-0.0005,-0.0006,-0.0006,-0.0008,0.0001,0.0,0.0002,0.0,-0.0008,<=0.017
-169.0,14.0,-0.07,0.13,0.9,-5.0,-15.0,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-194.0,-53.0,-0.34,0.2,1.7,-12.0,-17.0,-0.043,-0.7,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,<=0.017
-314.0,-92.0,-0.39,-0.03,-0.3,-10.0,8.0,0.014,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-203.0,13.0,0.15,0.17,0.2,-6.0,-21.0,0.0,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-51.0,-60.0,-0.82,-0.14,0.6,-13.0,34.0,-0.018,-1.9,-0.0009,-0.0011,-0.0011,-0.0012,0.0002,0.0,0.0001,0.0,-0.0012,<=0.017
-133.0,-14.0,-0.08,0.01,1.0,-5.0,-1.0,-0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-749.0,-30.0,-0.14,0.01,-0.5,-7.0,-7.0,0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-516.0,5.0,0.23,0.04,-0.6,-6.0,-5.0,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-288.0,-52.0,-0.04,-0.03,0.1,-6.0,4.0,0.009,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,<=0.017
-211.0,-15.0,-0.13,0.05,1.0,-8.0,-4.0,0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-302.0,-14.0,0.01,0.0,1.5,-7.0,2.0,-0.006,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-242.0,-47.0,-0.12,0.08,-1.0,-7.0,-4.0,0.012,-1.4,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,<=0.017
-221.0,-54.0,0.12,-0.01,-0.6,-6.0,2.0,-0.002,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-393.0,-28.0,0.12,0.17,2.1,-13.0,-20.0,-0.015,0.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,<=0.017
-335.0,-4.0,-0.21,0.03,1.5,-8.0,0.0,-0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-256.0,15.0,-0.59,-0.2,-0.9,-14.0,22.0,0.024,2.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-419.0,-23.0,-0.03,0.02,-0.3,-7.0,0.0,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-265.0,-8.0,-0.22,0.14,1.6,-8.0,-13.0,-0.009,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-109.0,-24.0,-0.2,0.04,0.5,-8.0,-2.0,0.011,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-522.0,-48.0,-0.66,0.15,0.7,-17.0,-3.0,-0.013,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,<=0.017
-274.0,-63.0,-0.56,0.06,-0.8,-19.0,13.0,0.02,-2.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,<=0.017
-48.0,-47.0,-0.23,0.29,0.5,-6.0,-35.0,-0.019,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
123.0,-32.0,-0.41,-0.04,0.3,-6.0,5.0,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-362.0,-28.0,-0.06,-0.1,-1.0,-7.0,13.0,0.011,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
490.0,-35.0,0.05,-0.13,0.3,-6.0,15.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-203.0,-24.0,-0.29,0.06,0.1,-7.0,-6.0,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,<=0.017
-247.0,-34.0,-0.4,-0.02,0.2,-10.0,5.0,0.017,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-268.0,7.0,-0.1,0.05,-0.7,-7.0,-4.0,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-244.0,25.0,0.07,0.26,-0.4,-6.0,-29.0,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-66.0,-35.0,0.31,-0.16,-1.2,-11.0,19.0,0.01,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-181.0,-56.0,-0.55,-0.07,-0.7,-11.0,12.0,0.001,-0.6,-0.0005,-0.0005,-0.0005,-0.0007,0.0,0.0,0.0002,0.0,-0.0007,<=0.017
-151.0,-51.0,-0.34,-0.16,-0.1,-12.0,19.0,0.01,2.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
-338.0,-31.0,0.23,-0.21,-1.5,-11.0,28.0,0.016,-0.3,-0.0006,-0.0006,-0.0006,-0.0004,0.0,0.0,-0.0003,0.0,-0.0004,<=0.017
-356.0,-34.0,0.07,0.02,-0.7,-7.0,-2.0,-0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,<=0.017
-348.0,54.0,-0.2,-0.1,0.3,-6.0,15.0,-0.005,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
33.0,-16.0,-0.19,-0.12,0.4,-6.0,14.0,-0.006,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-449.0,-58.0,-0.04,0.04,-0.4,-15.0,9.0,-0.012,-1.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,<=0.017
-180.0,-48.0,-0.3,-0.07,0.7,-8.0,11.0,0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-415.0,68.0,-0.15,0.01,0.7,-5.0,-8.0,-0.003,3.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-159.0,-27.0,-0.48,-0.04,0.1,-6.0,8.0,-0.021,0.0,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0,0.0,-0.0008,<=0.017
-259.0,-81.0,0.02,0.0,1.1,-9.0,2.0,-0.021,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,<=0.017
-184.0,-6.0,-0.41,0.06,1.3,-5.0,-6.0,-0.02,-0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,<=0.017
-330.0,-6.0,0.33,0.13,0.5,-6.0,-14.0,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-452.0,-14.0,-0.19,0.03,0.6,-5.0,-4.0,-0.009,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
282.0,-26.0,-0.13,-0.2,-0.6,-9.0,24.0,0.013,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,<=0.017
-519.0,-3.0,-0.11,-0.15,-0.8,-10.0,22.0,0.004,1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-904.0,-54.0,-0.71,0.04,0.3,-10.0,0.0,0.001,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
-218.0,31.0,-0.17,0.23,-0.7,-7.0,-25.0,0.006,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,<=0.017
-238.0,-22.0,-0.12,-0.04,-0.2,-6.0,4.0,-0.007,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
-402.0,-44.0,-0.05,0.02,-1.4,-7.0,-2.0,0.0,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,<=0.017
100.0,-21.0,0.03,0.1,0.1,-10.0,-8.0,-0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,<=0.017
0.0,-46.0,-0.11,0.02,-0.7,-13.0,5.0,0.01,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,<=0.017
